created_at,text
2020-03-23,"Rest In Peace Zororo Makamba, in your memory we will do everything to overcome COVID-19. They said you were not a COVID-19 patient."
2020-03-23,when you have shortness of breath but you don’t know if it’s a panic attack or if you have the coronavirus 😂😂🤣😳
2020-03-23,"GLOBAL GDP WATERFALL-ECONOMY NEW PLAYGROUND

HARD AWAKENING 
from 
LAST almost 12 Years 
of 
""PRINTING ILLUSION"" sponsored by FED BOJ ECB &amp; Others

FED-Biggest ever Black Swan..Not Virus

Coronavirus only Trigger

Most Important Final Smart Money Reaction
First EOM-March https://t.co/VXQz4ad5hy"
2020-03-23,"Anasuya Facing Heat From Netizens #CoronaVirus #COVIDIOTS #COVIDー19 #COVID19

Read @ https://t.co/7xuWACrgw4 https://t.co/yPSJhi79ed"
2020-03-23,@SkyNews @MattHancock @Diabetescouk @NHSuk @NHSDiabetesProg @DiabetesUK @LBC #askskynews #coronavirus #COVID19 Does type 2 diabetes fall into this category and am I likely to get a letter ? I’m a bus driver and concerned as I see and deal with the public everyday. I’m deeply worried.
2020-03-23,"Our online store remains open whilst we are doing our very best to protect our staff well-being through additional health and safety measures. We are working closely with our suppliers to ensure their safety, while also making sure to fulfil and dispatch orders. #COVID19 https://t.co/HDd2yKyviE"
2020-03-23,"Acting like an asshole, he has a good minister team, but he doesn't follow the recommendations of the same https://t.co/C3V04IJNne"
2020-03-23,@BernieSanders Get your ass back to the Senate to vote on the stimulus package! #StimulusPackage2020 https://t.co/0I4f145i8i
2020-03-23,@SpeakerPelosi @SenSchumer =LyingTraitors ConArtists #Covid-19 #COVID19 #Coronavirus - Americans don't trust you after your treasonous coup attempt of our @potus cc: @senatemajldr https://t.co/NFPKQMNoDv
2020-03-23,"Please obey the guide lines, we don't want this in NIGERIA
#COVID19 
#staysafe 
#StayHome https://t.co/6XwYyWH6nt"
2020-03-23,Recovery nu 3ny3 feelings k3k3 o.. He should go and retest https://t.co/IL6vaeGK93
2020-03-23,"Paid sick leave will:
1. Slow the spread of the virus
2. Save lives
3. Protect the health of workers long term #PaidSickLeave https://t.co/dWBrJhNv1J"
2020-03-23,"""Fauci is not a member of the Resistance, and for us to want him to have a Resistance moment against Trump so we can pump our fists in the air, while countless lives are on the line, is just selfish and self-indulgent.” - Veteran #HIV activist @peterstaley https://t.co/NtI4Pm9MVZ"
2020-03-23,When do we think a full lockdown will be announced? #coronavirus
2020-03-23,"@metal_mica @jodyoliver @kennedystewart @BowinnMa Hard to argue with one if the smartest persons in this world. 

https://t.co/GS12OsagUx"
2020-03-23,"Wonder if that whole vaping issue, where people were getting Vape cartridges from China, was the early introduction of COVID19.
#COVIDー19"
2020-03-23,@santanderukhelp can you offer reduced payments and freeze the interest on credit cards during the coronavirus crisis?
2020-03-23,Let’s hope this is NOT true.  The social distancing essential /staying even if hard.  @thedailybeast https://t.co/GAhtomJrlI
2020-03-23,"Hey, @sprint, my phone got shut off this week. Lucky for me, it was because I simply forgot (a lot going on lately, FYI). For many others, it’s bc they’ve lost their jobs or aren’t working during THE GLOBAL HEALTH PANDEMIC. Maybe reconsider this for now? #COVIDー19 #coronavirus"
2020-03-23,"The Best-Case Outcome for the Coronavirus, and the Worst https://t.co/ndG2WMXIAx"
2020-03-23,"They have their job, we have ours. It couldn't be clearer: stay at home, keep your family at home. https://t.co/ETezNpLIfP"
2020-03-23,"Why is no one talking about the effect of COVID-19 on apprentices? | via FE News 

https://t.co/p5uUXiFpUh"
2020-03-23,"""What we really need to focus on is finding those who are sick, those who have the virus, and isolate them, find their contacts and isolate them."" That is, Test, Test, Test. https://t.co/BS4auSxzKK"
2020-03-23,"I know our actions have angered God to date, but may our meekness, innocence and selflessness present themselves intercession for our lives to be spared 😟🥺 Modimo a re utwele bothoko a re hete 🙏

#PrayForBw #CoronaVirus #Covid_19 https://t.co/OzhneI1pvp"
2020-03-23,Another Worker in a New York Shelter for Migrant Children has Tested Positive for COVID-19 https://t.co/KR8qWJOJk7 via @DocumentedNY @mazsidahmed
2020-03-23,Airlines tell Congress they need cash coronavirus aid or thousands will be furloughed - https://t.co/OFsbaCqeu6
2020-03-23,"@ariandiwidanda tell me that story with the Iranian health ministe who was telling everyone that the covid-19 was not real and then himself got sick,was that true!!?"
2020-03-23,Chinese should be punished for what they have done knowingly or unknowingly to rest of the world. Agle Sunday 5 o’clock tali nahi gali dunga inko ghar ki chatt seh #coronavirus #LockdownNow #CoronaVirusUpdate #Coronaindia #coronavirusinindia #COVID19outbreak #COVIDIOT #COVID19
2020-03-23,"I actually saw nairatwt online, it is a very good platform to earn money, you get paid for just advertising brands of products, you can actually work from home now that COVID-19 is disturbing social gathering. Thank me later      @nairatwt"
2020-03-23,#COVID19 let me breath then I will let you do https://t.co/6wJGbWefjK
2020-03-23,Scientists Identify 69 Drugs to Test Against the Coronavirus https://t.co/HMzlo4kICR
2020-03-23,"#coronavirus macroeconomic policy beyond the short term (which is the most probable scenario, considering the difficulty to eradicate the virus easily). @FT 

https://t.co/LJyuH9vMIx via @financialtimes"
2020-03-23,This is funny but I’m also uncomfortable lmaooo https://t.co/1Mh9i7kfhT
2020-03-23,41% community acquired! https://t.co/XKS9UfthUZ
2020-03-23,"It is of particular concern that with the close relationships to China and extensive national resources, Russia has reported so few cases. https://t.co/CetnBL7ubg"
2020-03-23,Coronavirus: South Korea reports lowest number of new cases in four weeks https://t.co/56wLaAzI3U
2020-03-23,"#BREAKING: Saudi Arabia imposes curfew order from 7 p.m. until 6 a.m. every day for 21 days from the evening of Monday, March 23, 2020 to limit the spread of the #COVID19
#SaudiArabia #CoronaVirusUpdate #CoronavirusPandemic #rava https://t.co/VGbqFtmzgF"
2020-03-23,"@CDCgov @HealthyFla A mild coronavirus isn't your typical mild cold, it's wretched. You're literally wrecked."
2020-03-23,"The Coronavirus Bill is another important step, and of course, it needs to be acted upon at speed. The provisions in the Bill will help to support an expanded NHS workforce, on their own, they will not be enough. 3/10"
2020-03-23,Everything is right in the plain sight - science fiction. https://t.co/wiXzKHkNpU
2020-03-23,"New blood tests for antibodies could show true scale of coronavirus pandemic
#coronavirus #COVID19
https://t.co/SyW5UO6KoE"
2020-03-23,WHO launches global megatrial of the four most promising coronavirus treatments | Science | AAAS https://t.co/pRLZXGHVkU
2020-03-23,@faysalquraishi Coronavirus my point of view in funny way 😂😷😂😃 #StayHomeStaySafe 🙏 #COVIDIOT #LockDownPakisan #PrayersForCoronaFreeWorld #CoronaFreePakistan #Social_Distancing 🙂 https://t.co/V0majklCWG
2020-03-23,First @HMOIndia @AmitShah enforce it is Delhi via @DelhiPolice https://t.co/AFpw8Oqfdq
2020-03-23,Bob Saget Jokes He’s Turning Into Danny Tanner Amid COVID-19 https://t.co/aLin9Nfsor https://t.co/e0AKcsdCtl
2020-03-23,"If you can't smell different aromas and all foods tastes bland, you are most likely infected with COVID - 19  

""Lost Sense of Smell May Be Peculiar Clue to Coronavirus Infection"" New York Times https://t.co/y9JGdmhNyZ"
2020-03-23,All at IPA: 👇This will take time to fructify. Did you review the restricted export item list published by @dgft ? Do you all agree on the list? Why is IPA not commenting to have a dynamic review of this list. How long will the initial circular remain valid? https://t.co/aPv2YecELX
2020-03-23,Also see @aphasiacre healthcare comm supports repository https://t.co/9HvYNZIJKF Updated daily with emerging resources in multiple languages https://t.co/jWyWoBUwhc
2020-03-23,#HyderabadLockdown Great job by @hydcitypolice in trying to keep folks safe and at home. Please follow lock down instructions all. Help break the #coronavirus chain. Pl understand that senior Police officials have better things to do than counsel violators.  Stay Home.
2020-03-23,"#pmoindia Namaste Sir,
People in villages are not properly aware of COVID-19 , they are still working outside their home without any consideration of severeness.
I humbly request you sir Please 
give some suggestions to our village Bhai Bandhu so they can take steps of awareness."
2020-03-23,Coronavirus: Sauti Sol to hold free virtual concert Sunday night https://t.co/FbAAcvem8s via @Nairobi_News https://t.co/goueQYZuVS
2020-03-23,"With complete lockdowns being enforced across the country, here are some of the things you should take note of as a marketer.

https://t.co/I5S89LkMR3

#Coronavirus #Marketing https://t.co/zwjh69l2Hb"
2020-03-23,what is this music https://t.co/A1UfmbFpgf
2020-03-23,#coronavirusinindia #coronainindia #Covid_19india #coronagujarat #ChinaLiedAndPeopleDied https://t.co/YvatJlXPJf
2020-03-23,Ben&amp;Ben to hold online concert to raise funds of COVID-19 relief #COVID19PH https://t.co/Z9NjWIgI4n
2020-03-23,"Lakeshore Public Radio: In Oregon, Neighbors Use Social Media To Offer — And Ask For — Help - https://t.co/LeoFjE3Lyw #covid19 #coronavirus #Oregon"
2020-03-23,"@asadowaisi Owaisi sahab plxxx watch this video shariah rulings regarding plague 
https://t.co/Q4Rd59626b"
2020-03-23,Relocating China-Centric Supply Chains to USA Could Cure Virus Woes https://t.co/7xLsCHVdZD
2020-03-23,"@CNN sucks and is #FakeNews #EnemyOfThePeople #OperationMockingbird 

Don't be a #Sheeple https://t.co/fbkaMSnLdn"
2020-03-23,After watching many videos/ interviews I don’t think anyone really knows wtf the coronavirus is
2020-03-23,"Thoroughly cooked chicken should be consumed. One should also maintain personal hygiene and drink hot water and avoid direct drinking of water from public taps.

#coronavirus #SEO #SEM #SMO #SMM #Digitalmarketing #websitedesign #healthcare #IndiaFightsCorona"
2020-03-23,"Remember this...

Florida College Students Test Positive for Coronavirus Following Spring Break

https://t.co/B6fLkz2HgB"
2020-03-23,#KAG #coronavirus #ChineseVirus #PassTheBill https://t.co/Pjb7QApDhe
2020-03-23,German Chancellor Angela Merkel Quarantined After Getting Vaccine From Doctor Who Tested Positive for Coronavirus https://t.co/ejcVxwHw0Y via @gatewaypundit
2020-03-23,"And home country self isolation has started! Til we party again England pals. Shame it had to end heaps soon like this. But I will return, you can count on that!
.
.
.
.
.
#coronavirus #covid19… https://t.co/0giTbIwVmi"
2020-03-23,Coronavirus cases spike in Washington region as testing capacity ramps up https://t.co/E6laEAv7Pn
2020-03-23,Everybody in #quarantine be looking out the Windows at the #coronavirus like that. #palapinga #quemaneradecomermierda #tutienesqueparar #bored #quarantine https://t.co/v86MGOPfPr
2020-03-23,Coronavirus: Will the 2020 Olympic Games be delayed? https://t.co/ntNHLykuhT https://t.co/fqe8QfzTnv
2020-03-23,oh you’re a different type of mentally ill https://t.co/fB0L43ulSE
2020-03-23,Senior Iran Revolutionary Guards terrorist dies of coronavirus https://t.co/XvpL6brhxB https://t.co/03zTK4uOHv
2020-03-23,@King_Bolarinwa The one is was asking people to RT if they don’t believe in COVID-19
2020-03-23,These people need to go home https://t.co/97xizJQnrA
2020-03-23,Thoughts today with this community. Please stay home xxx https://t.co/eADT7SIMbL
2020-03-23,"Scott McDonald: Ex-Motherwell striker continuing to play football in A-League despite Coronavirus
https://t.co/7e4kdQNzT7
@MotherwellFC #motherwellfc #motherwell #scottishfootball @TimesSpeaker https://t.co/MNizff58OR"
2020-03-23,"Last sunset
In wuhan, China, at sunset a doctor called dr.liu kai releasing  a patient with a COVID-19 in order to fullfill his wish to see sunset of wuhan for the last time.. 
the picture was published in several newspapers under the name ""last sunset"" https://t.co/L0qGvagf7h"
2020-03-23,Read N2 member @BayAreaResearch and their new blog-post 5 Logistics Challenges That Could Delay a COVID-19 Vaccine https://t.co/AXwjoBaBs1 #covid19
2020-03-23,@neiltyson Maybe someone else is working on something while escaping from Coronavirus?!
2020-03-23,"Wonder if #HorseyFace is gonna blast @SpeakerPelosi and @SenSchumer over their disgusting move to #KillTheBill

NAH, what was I thinking?? https://t.co/snGghe7Gh8"
2020-03-23,Wall Street appears headed for another rough start to the week https://t.co/uIz0hxGJ5a
2020-03-23,@narendramodi @HardeepSPuri Please kindly shutdown airports for few days. Airport staffs are working 24/7 and exposed to a lot of suspected #coronavirus patients. Are they not humans?? I'm sure private airlines won't even take the accountability of those affected!
2020-03-23,MP Simon Clarke said that people gathering outdoors were dangerously increasing the risk of spreading coronavirus https://t.co/kbwrocJrmk
2020-03-23,@RepDonBeyer The #COVID19 impact on travel is worse than the 2008 financial crisis and 9/11 combined! We need immediate action in the form of economic relief to save the hotel industry and millions of jobs that depend on it. @realDonaldTrump @SpeakerPelosi @senatemajldr
2020-03-23,Trump's plan to campaign on a booming economy isn't looking too good https://t.co/R3kH70npBK #Elections #2020election https://t.co/oX3OULkXRE
2020-03-23,"Keep our doctrs &amp; medical professionals in ur daily prayers.. May allah protect uh all,, 
#covid19 
#coronavirus"
2020-03-23,"The Global #Coronavirus Mortality Rate is Still Rising:

March 22nd 2020:
307,297 Infected
13,049 Deaths 
Mortality Rate: (Infected/Deaths): 4.25%

March 23rd 2020:
339,645  Infected
14,759 Deaths 
Mortality Rate: (Infected/Deaths): 4.35%

https://t.co/noSKMXfGbx"
